Province_Name;Kabupaten_Name;Kecamatan_Name;nama_deskel;Tipe;Tipologi;jumlah_prasejahtera;jumlah_sejahtera1;jumlah_sejahtera2;jumlah_sejahtera3;jumlah_sejahtera3plus
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;GADOG;DESA;Perindustrian/Jasa;167;651;745;1732;324
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;KUTA;DESA;Perladangan;953;670;560;157;0
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;MEGAMENDUNG;DESA;Perindustrian/Jasa;192;0;0;0;81
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;PASIR ANGIN;DESA;Peternakan;911;462;449;0;0
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKAGALIH;DESA;Perladangan;476;237;210;210;345
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKAKARYA;DESA;Perladangan;1620;763;245;763;0
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKAMAHI;DESA;Persawahan;144;1531;570;207;43
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKAMAJU;DESA;Perladangan;371;815;421;283;41
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKAMANAH;DESA;Perladangan;58;243;898;914;102
JAWA BARAT;KABUPATEN BOGOR;MEGAMENDUNG;SUKARESMI;DESA;Perladangan;1321;321;21;215;201
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;BANTARKARET;DESA;Persawahan;775;2300;50;0;0
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;BATU TULIS;DESA;Peternakan;459;851;387;231;19
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;CISARUA;DESA;Persawahan;758;2453;67;0;0
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;CURUGBITUNG;DESA;Persawahan;773;1136;523;509;43
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;HAMBARO;DESA;Persawahan;765;660;314;188;123
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;KALONGLIUD;DESA;Persawahan;1429;987;316;7;0
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;MALASARI;DESA;Kehutanan;35;885;137;902;38
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;NANGGUNG;DESA;Persawahan;447;1530;374;0;0
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;PANGKALJAYA;DESA;Persawahan;450;1100;380;660;2590
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;PARAKANMUNCANG;DESA;Persawahan;700;349;348;235;442
JAWA BARAT;KABUPATEN BOGOR;NANGGUNG;SUKALUYU;DESA;Persawahan;700;45;85;135;935
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIASIHAN;DESA;Persawahan;750;1156;985;552;206
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIASMARA;DESA;Persawahan;459;703;646;260;100
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIBENING;DESA;Persawahan;890;287;1254;1563;87
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIBITUNG KULON;DESA;Persawahan;512;210;457;325;235
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIBITUNGWETAN;DESA;Persawahan;370;400;300;250;500
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIBUNIAN;DESA;Persawahan;2875;1750;170;78;105
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;CIMAYANG;DESA;Perladangan;189;881;644;345;0
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;GUNUNG PICUNG;DESA;Persawahan;521;1756;721;467;276
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;GUNUNGBUNDER I;DESA;Perladangan;713;380;492;533;113
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;GUNUNGBUNDER II;DESA;Persawahan;467;343;97;30;0
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;GUNUNGMENYAN;DESA;Persawahan;931;664;91;82;0
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;GUNUNGSARI;DESA;Persawahan;0;1964;1111;500;300
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;PAMIJAHAN;DESA;Persawahan;2772;722;421;861;96
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;PASAREAN;DESA;Persawahan;618;1000;736;764;196
JAWA BARAT;KABUPATEN BOGOR;PAMIJAHAN;PURWABAKTI;DESA;Persawahan;900;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG;BOJONGINDAH;DESA;Perindustrian/Jasa;361;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG;BOJONGSEMPU;DESA;Perindustrian/Jasa;210;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG;COGREG;DESA;Perladangan;987;1203;1211;1429;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG;IWUL;DESA;Peternakan;296;921;550;200;80
JAWA BARAT;KABUPATEN BOGOR;PARUNG;JABONMEKAR;DESA;Pertambangan;876;750;635;522;411
JAWA BARAT;KABUPATEN BOGOR;PARUNG;PAMEGARSARI;DESA;Perindustrian/Jasa;167;863;3964;706;63
JAWA BARAT;KABUPATEN BOGOR;PARUNG;PARUNG;DESA;Perindustrian/Jasa;1160;756;612;532;178
JAWA BARAT;KABUPATEN BOGOR;PARUNG;WARU;DESA;Perindustrian/Jasa;163;29;276;199;1275
JAWA BARAT;KABUPATEN BOGOR;PARUNG;WARUJAYA;DESA;Perindustrian/Jasa;169;3125;46;45;50
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;CIBUNAR;DESA;Persawahan;545;3265;6;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;CIKUDA;DESA;Perindustrian/Jasa;300;250;50;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;DAGO;DESA;Perindustrian/Jasa;456;51;55;215;1623
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;GINTUNGCILEJET;DESA;Perindustrian/Jasa;700;1800;800;870;650
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;GOROWONG;DESA;Perindustrian/Jasa;778;678;578;528;328
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;JAGABAYA;DESA;Persawahan;360;3541;567;235;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;JAGABITA;DESA;Persawahan;430;55;30;50;20
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;KABASIRAN;DESA;Perindustrian/Jasa;745;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;LUMPANG;DESA;Perindustrian/Jasa;341;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;PARUNGPANJANG;DESA;Perindustrian/Jasa;596;2984;925;571;381
JAWA BARAT;KABUPATEN BOGOR;PARUNG PANJANG;PINGKU;DESA;Perindustrian/Jasa;384;781;685;655;120
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;BANTARJAYA;DESA;Perindustrian/Jasa;975;2041;76;43;10
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;BANTARSARI;DESA;Perladangan;36;39;50;75;56
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;CANDALI;DESA;Persawahan;465;316;312;134;25
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;CIMULANG;DESA;Perladangan;325;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;MEKARSARI;DESA;Perindustrian/Jasa;416;688;342;30;0
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;PASIRGAOK;DESA;Perladangan;528;400;600;317;500
JAWA BARAT;KABUPATEN BOGOR;RANCA BUNGUR;RANCABUNGUR;DESA;Perladangan;1117;1850;350;200;100
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;CIBODAS;DESA;Persawahan;1294;593;256;5;2
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;CIDOKOM;DESA;Persawahan;1013;1171;630;5;0
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;CIPINANG;DESA;Persawahan;550;849;646;413;283
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;GOBANG;DESA;Persawahan;89;98;88;100;1234
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;KAMPUNGSAWAH;DESA;Perladangan;1123;1024;512;178;103
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;KERTAJAYA;DESA;Persawahan;579;627;413;211;158
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;LEUWIBATU;DESA;Kehutanan;215;311;408;440;952
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;MEKARJAYA;DESA;Peternakan;610;355;650;950;25
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;MEKARSARI;DESA;Perladangan;2300;573;577;571;579
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;RABAK;DESA;Persawahan;882;411;614;586;91
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;RUMPIN;DESA;Perladangan;439;432;408;396;245
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;SUKAMULYA;DESA;Perindustrian/Jasa;866;1099;580;537;113
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;SUKASARI;DESA;Pertambangan;25;1566;560;698;158
JAWA BARAT;KABUPATEN BOGOR;RUMPIN;TAMANSARI;DESA;Perindustrian/Jasa;930;1421;7280;430;820
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;CILEUKSA;DESA;Persawahan;1021;492;287;176;66
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;CIPAYUNG;DESA;Persawahan;1235;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;CISARUA;DESA;Persawahan;330;82;100;150;200
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;HARKAT JAYA;DESA;Persawahan;265;531;321;361;141
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;JAYARAHARJA;DESA;Peternakan;441;324;234;132;5
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;KIARAPANDAK;DESA;Persawahan;605;368;286;416;265
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;KIARASARI;DESA;Persawahan;854;1372;331;10;0
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;PASIRMADANG;DESA;Persawahan;993;380;200;0;0
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;SUKAJAYA;DESA;Persawahan;1350;1745;0;0;0
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;SUKAMULIH;DESA;Persawahan;1473;3;10;120;0
JAWA BARAT;KABUPATEN BOGOR;SUKAJAYA;URUG;DESA;Peternakan;398;844;190;159;0
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;CIBADAK;DESA;Persawahan;1873;868;574;342;83
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;PABUARAN;DESA;Persawahan;2500;650;326;230;100
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SIRNAJAYA;DESA;Persawahan;48;15;23;15;11
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKADAMAI;DESA;Perladangan;648;200;600;375;0
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKAHARJA;DESA;Perladangan;1417;539;224;177;76
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKAMAKMUR;DESA;Persawahan;743;453;635;284;214
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKAMULYA;DESA;Persawahan;581;555;439;325;428
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKARESMI;DESA;Persawahan;450;330;264;56;32
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;SUKAWANGI;DESA;Perladangan;1497;976;387;299;126
JAWA BARAT;KABUPATEN BOGOR;SUKAMAKMUR;WARGAJAYA;DESA;Persawahan;630;784;469;355;119
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CADASNGAMPAR;DESA;Perladangan;1607;594;131;68;15
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CIBANON;DESA;Perladangan;225;620;410;325;215
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CIJUJUNG;DESA;Perindustrian/Jasa;182;4520;3436;0;0
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CIKEAS;DESA;Perindustrian/Jasa;511;2131;457;158;11
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CILEBUT BARAT;DESA;Perindustrian/Jasa;134;1872;4312;2876;341
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CILEBUT TIMUR;DESA;Perindustrian/Jasa;2282;902;638;475;267
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;CIMANDALA;DESA;Perindustrian/Jasa;6488;5959;1701;0;0
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;GUNUNGGEULIS;DESA;Perladangan;1500;1200;800;700;600
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;NAGRAK;DESA;Perladangan;3855;112;56;14;7
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;PASIR JAMBU;DESA;Perindustrian/Jasa;235;673;2601;700;0
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;PASIRLAYA;DESA;Perladangan;1860;405;621;1080;950
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;SUKARAJA;DESA;Perindustrian/Jasa;195;902;389;241;57
JAWA BARAT;KABUPATEN BOGOR;SUKARAJA;SUKATANI;DESA;Perladangan;133;600;450;250;67
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;CITAYAM;DESA;Perladangan;253;423;932;250;36
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;KALISUREN;DESA;Perindustrian/Jasa;539;4534;5703;1219;567
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;NANGGERANG;DESA;Perindustrian/Jasa;285;2769;553;258;110
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;SASAK PANJANG;DESA;Perindustrian/Jasa;350;3780;3800;570;0
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;SUKMAJAYA;DESA;Perindustrian/Jasa;3234;114;80;77;53
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;TAJURHALANG;DESA;Perindustrian/Jasa;394;500;1000;500;200
JAWA BARAT;KABUPATEN BOGOR;TAJURHALANG;TONJONG;DESA;Perindustrian/Jasa;180;87;675;1685;427
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;PASIREURIH;DESA;Perindustrian/Jasa;247;2133;1694;412;208
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SINARGALIH;DESA;Perindustrian/Jasa;0;148;1219;853;0
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SUKAJADI;DESA;Perladangan;494;1178;664;15;7
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SUKAJAYA;DESA;Perladangan;574;1976;429;32;0
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SUKALUYU;DESA;Perindustrian/Jasa;776;956;174;133;2038
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SUKAMANTRI;DESA;Perindustrian/Jasa;241;1788;1663;1454;123
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;SUKARESMI;DESA;Perindustrian/Jasa;519;215;320;295;459
JAWA BARAT;KABUPATEN BOGOR;TAMANSARI;TAMANSARI;KELURAHAN;Persawahan;2237;7479;1388;287;2548
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;ANTAJAYA;DESA;Persawahan;1780;103;126;132;230
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;BUANAJAYA;DESA;Persawahan;93;187;278;375;943
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;CIBADAK;DESA;Persawahan;458;865;213;105;76
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;PASIR TANJUNG;DESA;Persawahan;239;452;60;35;53
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;SELAWANGI;DESA;Persawahan;871;1579;149;18;7
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;SIRNARASA;DESA;Persawahan;35;245;45;12;4
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;SIRNASARI;DESA;Persawahan;132;257;178;152;300
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;SUKARASA;DESA;Persawahan;918;218;199;178;76
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;TANJUNGRASA;DESA;Persawahan;770;820;410;270;165
JAWA BARAT;KABUPATEN BOGOR;TANJUNGSARI;TANJUNGSARI;DESA;Persawahan;676;0;0;0;0
JAWA BARAT;KABUPATEN BOGOR;TENJO;BABAKAN;DESA;Persawahan;3152;1566;800;643;143
JAWA BARAT;KABUPATEN BOGOR;TENJO;BATOK;DESA;Persawahan;2940;497;51;15;12
JAWA BARAT;KABUPATEN BOGOR;TENJO;BOJONG;DESA;Persawahan;1218;1453;405;106;15
JAWA BARAT;KABUPATEN BOGOR;TENJO;CILAKU;DESA;Perindustrian/Jasa;1218;773;356;154;1
JAWA BARAT;KABUPATEN BOGOR;TENJO;CIOMAS;DESA;Persawahan;751;411;35;0;45
JAWA BARAT;KABUPATEN BOGOR;TENJO;SINGABANGSA;DESA;Persawahan;440;222;155;85;45
JAWA BARAT;KABUPATEN BOGOR;TENJO;SINGABRAJA;DESA;Persawahan;463;376;254;165;113
JAWA BARAT;KABUPATEN BOGOR;TENJO;TAPOS;DESA;Persawahan;864;459;362;178;110
JAWA BARAT;KABUPATEN BOGOR;TENJO;TENJO;DESA;Perindustrian/Jasa;1509;2603;2573;2573;7655
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;CIBITUNG TENGAH;DESA;Perladangan;715;236;342;276;841
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;CINANGNENG;DESA;Perladangan;363;204;102;0;0
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;GUNUNG MULYA;DESA;Peternakan;321;923;710;250;158
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;GUNUNGMALANG;DESA;Persawahan;212;1122;584;219;42
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;SITUDAUN;DESA;Perladangan;399;1411;135;79;0
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;TAPOS I;DESA;Persawahan;0;15;1550;820;30
JAWA BARAT;KABUPATEN BOGOR;TENJOLAYA;TAPOS II;DESA;Persawahan;450;1531;203;112;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;BANJARANYAR;DESA;Persawahan;889;411;224;221;161
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;CIGAYAM;DESA;Persawahan;748;0;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;CIKASO;DESA;Persawahan;1299;0;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;CIKUPA;DESA;Persawahan;399;197;262;627;143
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;KALIJAYA;DESA;Persawahan;435;210;321;357;121
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;KARYAMUKTI;DESA;Persawahan;721;82;161;231;208
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;LANGKAPSARI;DESA;Persawahan;35;900;200;178;165
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;PASAWAHAN;DESA;Persawahan;1000;999;45;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;SINDANGRASA;DESA;Persawahan;409;987;221;5;3
JAWA BARAT;KABUPATEN CIAMIS;BANJARANYAR;TANJUNGSARI;DESA;Persawahan;328;201;30;20;10
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;BANJARSARI;DESA;Perindustrian/Jasa;600;432;260;72;1
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;CIBADAK;DESA;Perindustrian/Jasa;425;1347;1009;75;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;CICAPAR;DESA;Persawahan;373;0;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;CIHERANG;DESA;Persawahan;397;1965;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;CIULU;DESA;Persawahan;250;30;20;15;10
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;KAWASEN;DESA;Persawahan;452;558;135;79;72
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;PURWASARI;DESA;Persawahan;2;900;500;400;250
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;RATAWANGI;DESA;Persawahan;900;2000;950;1500;1500
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;SINDANGASIH;DESA;Persawahan;200;954;858;341;197
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;SINDANGSARI;DESA;Persawahan;301;785;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BANJARSARI;SUKASARI;DESA;Persawahan;656;0;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;BAREGBEG;DESA;Persawahan;60;554;1223;0;0
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;JELAT;DESA;Persawahan;611;495;378;378;235
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;KARANGAMPEL;DESA;Persawahan;294;194;534;70;35
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;MEKARJAYA;DESA;Persawahan;285;343;330;124;0
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;PETIRHILIR;DESA;Persawahan;351;351;288;196;72
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;PUSAKANAGARA;DESA;Persawahan;381;384;231;153;15
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;SAGULING;DESA;Persawahan;256;475;530;65;10
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;SUKAMAJU;DESA;Persawahan;711;308;1373;0;0
JAWA BARAT;KABUPATEN CIAMIS;BAREGBEG;SUKAMULYA;DESA;Persawahan;475;200;748;337;0
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;BENTENG;KELURAHAN;Persawahan;687;171;171;171;171
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;CIAMIS;KELURAHAN;Perindustrian/Jasa;1500;2000;500;1000;500
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;CISADAP;DESA;Persawahan;80;466;456;356;316
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;IMBANAGARA;DESA;Perindustrian/Jasa;580;1311;450;290;84
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;IMBANAGARA RAYA;DESA;Persawahan;1022;843;191;139;87
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;KERTASARI;KELURAHAN;Persawahan;154;1191;2014;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;MALEBER;KELURAHAN;Persawahan;2904;0;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;PANYINGKIRAN;DESA;Persawahan;347;1499;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;PAWINDAN;DESA;Persawahan;66;280;527;242;60
JAWA BARAT;KABUPATEN CIAMIS;CIAMIS;SINDANGRASA;KELURAHAN;Persawahan;872;1844;784;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;CIDOLOG;DESA;Persawahan;455;413;220;175;140
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;CIPARAY;DESA;Persawahan;223;564;375;224;90
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;HEGARMANAH;DESA;Persawahan;507;455;118;58;18
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;JANGGALA;DESA;Persawahan;549;361;272;58;14
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;JELEGONG;DESA;Persawahan;812;223;20;23;14
JAWA BARAT;KABUPATEN CIAMIS;CIDOLOG;SUKASARI;DESA;Persawahan;42;178;126;198;157
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;CIHAURBEUTI;DESA;Persawahan;141;456;838;374;12
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;CIJULANG;DESA;Persawahan;423;532;333;236;100
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;PADAMULYA;DESA;Persawahan;516;315;585;180;25
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;PAMOKOLAN;DESA;Persawahan;26;478;620;221;12
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;PASIRTAMIANG;DESA;Persawahan;729;826;52;32;15
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;SUKAHAJI;DESA;Persawahan;204;450;100;80;60
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;SUKAMAJU;DESA;Persawahan;380;512;237;113;74
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;SUKAMULYA;DESA;Persawahan;190;559;473;165;120
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;SUKASETIA;DESA;Persawahan;201;201;0;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIHAURBEUTI;SUMBERJAYA;DESA;Persawahan;409;703;869;421;250
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;BOJONGMENGGER;DESA;Persawahan;268;72;402;228;149
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;CIHARALANG;DESA;Persawahan;262;740;773;465;12
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;CIJEUNGJING;DESA;Persawahan;192;282;135;220;107
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;DEWASARI;DESA;Persawahan;254;286;585;693;39
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;HANDAPHERANG;DESA;Persawahan;291;539;514;561;783
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;KARANGANYAR;DESA;Persawahan;368;404;218;9;3
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;KARANGKAMULYAN;DESA;Persawahan;424;139;505;150;14
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;KERTABUMI;DESA;Persawahan;265;298;294;248;151
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;KERTAHARJA;DESA;Persawahan;125;262;756;627;70
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;PAMALAYAN;DESA;Persawahan;366;732;526;399;0
JAWA BARAT;KABUPATEN CIAMIS;CIJEUNGJING;UTAMA;DESA;Persawahan;629;247;173;169;61
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;CIKONENG;DESA;Perindustrian/Jasa;0;278;609;754;1321
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;CIMARI;DESA;Persawahan;381;524;698;198;18
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;DARMACAANG;DESA;Perladangan;3;1217;131;147;4
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;GEGEMPALAN;DESA;Persawahan;45;831;70;346;4
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;KUJANG;DESA;Perindustrian/Jasa;303;1170;207;0;0
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;MARGALUYU;DESA;Perindustrian/Jasa;299;800;591;182;128
JAWA BARAT;KABUPATEN CIAMIS;CIKONENG;NASOL;DESA;Persawahan;974;621;301;70;9
